,SOURCE_ID,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot
730,66533033443837952,1123958200,57.25569153578752,24.239790450682463,1.170516788095704,0.109142736,10.724642,6.320640027963713,0.1322357,-9.752094150264359,0.0855227,31,,,0,0,1.0572717,1081.0897,17.637936,51.841423,18.573015,125.94371,16.692204,1.3122883,1.8808117,,,,,,,NOT_AVAILABLE,166.85082700460976,-23.11893862200673,False,False,0,True,False,False,False,False,True,True,False,3928.1577,4.7847,-0.5613,571.2825,0.4471,0.2417
731,66533033443838208,1242111830,57.25273604296647,24.230132696779744,0.7989681276533174,0.02992699,26.697245,2.557579919557362,0.036873143,-9.432037872274975,0.022644222,31,,,0,0,0.9586138,3944.9944,15.137662,549.1466,15.628563,754.23566,14.480544,1.2324418,1.1480188,,,,,,,NOT_AVAILABLE,166.85578003582071,-23.127870941849604,False,False,0,True,False,False,False,False,True,True,False,5193.04,4.3067,-0.2874,1011.1805,0.3366,0.1802
732,66533136523150080,1162771264,57.314017687947135,24.230547839797794,0.5453331705387018,0.05342293,10.207848,0.04153714888451571,0.06573539,1.7638652224297386,0.040864963,31,,,0,0,1.0264753,2184.5112,16.103682,263.84903,16.539587,339.76205,15.482252,1.231485,1.0573349,,,,,,,NOT_AVAILABLE,166.90017428219346,-23.08971584985892,False,False,0,False,False,False,False,False,True,True,False,5740.923,4.596,-1.213,1005.7313,0.5359,0.2934
733,66533170882790784,182025999,57.2976457525844,24.240006059135766,7.18561969642408,0.074049294,97.03833,19.355334746538567,0.087651394,-45.80423043004015,0.05440301,31,,,1,0,1.0136846,1031.5082,16.850975,54.856224,18.581367,315.7121,15.576973,1.5081933,3.0043945,,,,,,,NOT_AVAILABLE,166.88127113086347,-23.092873197386613,False,False,0,True,False,False,False,False,True,True,False,3273.9702,4.9019,0.043,141.7386,0.6381,0.4333
734,68293793937552384,1410763440,55.91491915251672,24.390646948790632,3.6221476677458098,0.22807659,15.881278,26.75972168112134,0.23657103,12.310437496630982,0.16634054,31,,,0,0,1.0198634,472.8471,18.628365,10.555944,20.391193,69.679756,17.388384,1.4618742,3.0028095,,,,,,,NOT_AVAILABLE,165.75243794330024,-23.826474193461223,False,False,0,False,False,False,False,False,False,False,False,3236.2048,4.9833,-0.1727,257.7713,0.5624,0.3793
735,66533342681571584,32516430,57.336382756086735,24.2653952008028,1.9831718140770436,0.017185418,115.39852,5.240744183564344,0.021988573,-11.123107784211165,0.013674299,31,,,0,2,0.9653802,5463.67,13.444815,1081.6504,13.844605,2704.5398,12.867975,1.2178829,0.9766302,5.5780087,4.636274,11,7.2515674,,,NOT_AVAILABLE,166.89080896784003,-23.050270588232205,False,False,0,False,False,False,False,False,True,True,False,6008.838,4.327,-0.6699,486.5653,0.5118,0.2787
736,68294073112243968,269609093,55.845463068375516,24.368490153686764,1.2537801233333274,0.026903488,46.602886,-6.491004303603447,0.026144704,-6.039261652324052,0.018191312,31,,,0,0,0.9967212,4577.4673,14.640132,907.609,15.126833,1059.3589,13.98571,1.2323188,1.1411228,-18.368732,5.4829507,17,4.906612,,,NOT_AVAILABLE,165.71679569569815,-23.885044843817173,False,False,0,True,True,False,False,False,True,True,False,5592.0186,4.369,-0.0779,713.1371,0.567,0.3042
737,68294244910936832,1570148775,55.84014604795142,24.366359519692658,1.229904449906818,0.05289604,23.251352,-6.529116651768747,0.05188085,-5.906732136800607,0.03652926,31,,,0,0,1.0597669,1944.6105,16.063934,238.53122,16.72018,507.77875,15.283942,1.2596453,1.4362383,,,,,,,NOT_AVAILABLE,165.71437951758543,-23.889852880850786,False,False,0,True,False,False,False,False,True,True,False,4865.002,4.6363,0.0878,695.5564,0.5882,0.3109
738,68294309333614720,643331176,55.81715644574963,24.37432163229728,7.483773659832443,0.2904191,25.768875,21.073110411687992,0.29144245,-44.858785366823525,0.21164085,31,,,0,0,0.9795217,361.6353,18.979607,11.424747,20.635462,55.331257,17.597692,1.6608697,3.0377693,,,,,,,NOT_AVAILABLE,165.6914649474792,-23.89778978072522,False,False,0,False,False,False,False,False,False,False,False,,,,,,
739,66533651919234944,474887608,57.650519721945834,23.981809415123863,1.0263917925442385,0.045195293,22.710148,-2.140026467591305,0.057379536,-23.363591515529407,0.03456572,31,,,0,0,0.9894301,2564.9736,16.226015,188.02791,16.842663,456.93533,15.468904,1.256358,1.3737593,,,,,,,NOT_AVAILABLE,167.3288446738209,-23.06347750005512,False,False,0,True,False,False,False,False,True,True,False,4405.1743,4.2196,-0.5009,1132.956,0.1043,0.0553
740,66533686278971136,699196490,57.6702612729274,23.98963364683954,2.607038784341724,0.025436971,102.49014,20.023896060481498,0.031572342,-2.079203194589791,0.01883256,31,,,1,0,1.011345,5120.2075,14.789889,575.9294,15.436791,1280.969,14.015403,1.2587022,1.4213886,13.124809,4.45442,22,4.526673,,,NOT_AVAILABLE,167.33739339740697,-23.045458855333646,False,False,0,True,True,False,False,False,True,True,False,4535.2246,4.5274,-0.5379,378.5255,0.3113,0.1655
741,68294313630413312,1677908957,55.82320264620782,24.37690682709068,1.0233655860140538,0.061450075,16.65361,-0.05149013034944483,0.059596937,-11.324449481057943,0.04264187,31,,,0,0,0.99255353,1915.1028,16.351854,143.74812,16.979092,328.34576,15.592796,1.2538859,1.3862953,,,,,,,NOT_AVAILABLE,165.6940964819291,-23.89220192336986,False,False,0,True,False,False,False,False,True,True,False,4850.0815,4.6166,-0.3653,758.3455,0.5047,0.2686
742,68294416709622912,1624700898,55.86283390562448,24.405537080716055,8.890734789828093,0.019654961,452.3405,38.194843675594015,0.019911414,-82.16526596595443,0.013398345,31,,,1,0,1.0784702,3726.8682,13.820525,817.191,14.810359,1212.3843,12.827727,1.3417728,1.9826317,4.084398,1.8161087,17,15.038175,,,NOT_AVAILABLE,165.7028516719844,-23.84683266060832,False,False,0,True,True,False,False,False,True,True,False,3831.7605,4.7006,-0.1283,110.995,0.2584,0.1465
743,68294451069362688,477285836,55.845704752301714,24.405571506144206,1.07169604554124,0.085177004,12.581988,50.15651653031529,0.085100725,-39.632302378229305,0.06073508,31,,,0,0,0.91339475,1311.1082,16.963318,86.806564,17.647287,161.9072,16.144531,1.2810626,1.5027561,,,,,,,NOT_AVAILABLE,165.69006771148392,-23.85715788995135,False,False,0,True,False,False,False,False,True,True,False,4308.054,4.4532,-1.811,740.8409,0.283,0.1531
744,68294554148574336,722158990,55.90758745006287,24.400129802110598,1.801046464130425,0.10226395,17.611744,5.635681961798299,0.10573974,-21.178587030146293,0.073339134,31,,,1,0,0.951389,1065.2836,17.39316,49.56065,18.480463,170.63652,16.362091,1.3544346,2.118372,,,,,,,NOT_AVAILABLE,165.74009636635162,-23.823819509782023,False,False,0,True,False,False,False,False,True,True,False,3607.538,4.4117,-1.0408,437.1291,0.4696,0.2582
745,68294554148575232,1442597011,55.90390788823755,24.39378107217672,7.396111724020851,0.018691756,395.68845,19.55133983597039,0.018595636,-44.492940934097646,0.013181884,31,,,0,0,1.0529833,946.0463,13.636955,236.30435,14.524401,342.50992,12.698147,1.3196418,1.8262539,2.5946543,4.416079,15,14.498403,,,NOT_AVAILABLE,165.74196659940128,-23.830791498339675,False,False,0,True,True,False,False,False,True,True,False,4174.9453,4.6598,0.0273,133.9591,0.4073,0.2215
746,68294584211541120,1753704198,55.87923467137729,24.397474352654598,1.8998223792780675,0.14986676,12.6767435,25.206480838627378,0.15370277,-31.593414900352013,0.10395467,31,,,0,0,1.0053234,807.21906,17.851759,25.162117,19.021694,112.59201,16.774942,1.3817358,2.2467518,,,,,,,NOT_AVAILABLE,165.72091646707662,-23.842949447978913,False,False,0,False,False,False,False,False,True,True,False,3683.8833,4.7998,-0.2817,462.626,0.5144,0.3016
747,68294897745956096,433093596,55.87643841693946,24.42584182338158,3.7221473345539184,0.047791075,77.88373,-7.834061836750272,0.049240522,-11.697359467362057,0.033097826,31,,,0,0,1.0709636,2110.2607,15.8746605,112.92641,16.975306,517.95105,14.828433,1.3664776,2.1468725,,,,,,,NOT_AVAILABLE,165.69824929231444,-23.82342285585929,False,False,0,True,False,False,False,False,True,True,False,3837.855,4.6798,-0.0097,261.7773,0.5485,0.3127
748,68294897745956480,1524834405,55.87457766611584,24.423683946255185,1.0428876197445995,0.05353838,19.479254,0.11845989760927436,0.05533003,-1.0164578872178198,0.037171353,31,,,1,0,0.9731109,2067.3645,16.15157,256.3381,16.700672,264.13443,15.446975,1.24282,1.2536974,,,,,,,NOT_AVAILABLE,165.69842960240314,-23.826161398976097,False,False,0,True,False,False,False,False,True,True,False,5069.394,4.6581,-0.7224,745.4101,0.4564,0.2451
749,66534132955565184,408438949,57.645636809608156,24.034361034424865,6.936057499771289,0.029131318,238.09625,6.488948471283738,0.03818835,-140.3389730220832,0.021569867,31,,,0,0,1.0067914,2814.1545,15.178548,370.79666,16.402914,1241.9948,14.075325,1.397602,2.327589,-126.69151,4.920846,20,4.7035484,,,NOT_AVAILABLE,167.28638416614615,-23.028052084665617,False,False,0,True,False,False,False,False,True,True,False,3585.9858,4.7097,-0.2359,145.436,0.3694,0.2241
750,68294622868048640,901096336,55.90123421286371,24.416663287059315,1.1803648334998438,0.1173939,10.054737,8.721622852947059,0.12112237,-8.973532128086626,0.08246931,31,,,0,0,1.2020996,964.75793,17.42093,25.60744,18.509514,282.10455,16.390528,1.3534534,2.1189861,,,,,,,NOT_AVAILABLE,165.72336671061848,-23.81529926464886,False,False,0,True,False,False,False,False,True,True,False,3965.033,4.6264,-0.075,568.9324,0.7756,0.4311
751,68294622868050944,467999186,55.89761264569023,24.407247322568608,1.2435866141669123,0.04750935,26.17562,-4.137328941614749,0.047137883,-5.2478701721050545,0.03239057,31,,,0,0,1.0547664,2048.502,15.809773,282.237,16.448578,548.1024,15.0464735,1.2528888,1.4021044,,,,,,,NOT_AVAILABLE,165.727505363254,-23.82452970905357,False,False,0,True,False,False,False,False,True,True,False,4780.9575,4.5477,-0.275,657.9208,0.4347,0.2306
752,68294760306999552,1000850792,55.919386718971744,24.426877056064697,2.1223551436808075,0.041261937,51.43615,21.790859831924866,0.043281045,-16.13073452822175,0.03051784,31,,,0,0,0.99490786,2570.0417,15.697726,257.4221,16.477856,534.2216,14.834912,1.2853547,1.6429434,,,,,,,NOT_AVAILABLE,165.72946090111827,-23.796686933095366,False,False,0,True,False,False,False,False,True,True,False,4467.7466,4.5801,0.0263,464.4154,0.5896,0.3115
753,68294794666743680,1511320325,55.872184006488894,24.4109863773507,1.1323051599575855,0.0615904,18.384443,-1.1045809089134584,0.06334597,-4.335052164633682,0.043514974,31,,,0,0,1.0525839,1902.719,16.20044,194.28635,16.770248,366.49133,15.477637,1.2481781,1.2926111,,,,,,,NOT_AVAILABLE,165.70586053093788,-23.83710557072263,False,False,0,True,False,False,False,False,True,True,False,4965.8945,4.6647,-0.662,720.1743,0.4499,0.2411
754,68294829026479616,117681589,55.8848650508858,24.418728504936052,1.8631362033610352,0.048807543,38.17312,5.818595502664421,0.049897484,-1.5223938832481707,0.03420312,31,,,0,0,0.95143384,2213.3645,15.983958,135.9805,16.756565,492.46667,15.129319,1.2808223,1.6272459,,,,,,,NOT_AVAILABLE,165.7096838456554,-23.823650325238976,False,False,0,True,False,False,False,False,True,True,False,4552.359,4.6156,-0.0782,510.8459,0.5741,0.304
755,66534270395423104,716429503,57.69008069382366,24.03878371107493,0.938785119084386,0.0373553,25.131243,4.618719420948643,0.04733833,0.05593536940012622,0.028152298,95,1.5036047,0.0064108814,0,0,1.0047764,2736.2798,15.818492,274.03635,16.264782,461.3701,15.19112,1.2309597,1.0736618,,,,,,,NOT_AVAILABLE,167.31538512879467,-22.99715569284622,False,False,0,True,False,False,False,False,True,True,False,5140.2104,4.4198,-1.3193,1022.6124,0.2106,0.1146
756,66534373473723136,279701886,57.726974110415526,24.053166237836468,0.8654406312284944,0.041576765,20.815487,1.908414249759769,0.053938996,-3.496569331375914,0.03172184,31,,,1,0,1.0598899,2470.345,15.99176,252.08997,16.50224,547.39813,15.307724,1.2435495,1.1945152,,,,,,,NOT_AVAILABLE,167.33150714936798,-22.963664044227237,False,False,0,True,False,False,False,False,True,True,False,4610.219,4.2516,-1.8882,912.7202,0.0256,0.0139
757,66534442193200128,1777168755,57.72154253825493,24.055571287214203,0.38964200607601884,0.025175832,15.476828,13.542460395146012,0.033041224,-27.564156722336673,0.01928803,31,,,0,0,1.0921127,4402.365,14.846361,558.4749,15.345994,1091.4501,14.16586,1.2455302,1.1801338,-78.85242,7.311645,24,3.5953119,,,NOT_AVAILABLE,167.32578575284427,-22.96528681384154,False,False,0,True,True,False,False,False,True,True,False,6192.4087,3.7826,-1.1974,1583.8279,0.9967,0.5481
758,66534510912681600,845322703,57.69225014049683,24.047436138240343,1.4395063612759433,0.0448461,32.09881,21.652211938430717,0.058180388,-24.97057687503799,0.03394145,31,,,0,0,1.0488414,2832.898,16.023241,228.87505,16.622204,473.21326,15.277885,1.2540038,1.3443184,,,,,,,NOT_AVAILABLE,167.31055324910548,-22.98947421269092,False,False,0,True,False,False,False,False,True,True,False,4845.081,4.6818,-0.8125,576.8484,0.4735,0.2554
759,66534579632157696,983122682,57.672802886101834,24.0607374358561,0.9433963102832,0.03367993,28.01064,5.245782849342689,0.04052114,-5.22123506202873,0.02419668,31,,,0,0,1.0137008,3956.5017,15.36919,488.85254,15.864665,838.25146,14.714523,1.2287636,1.1501417,,,,,,,NOT_AVAILABLE,167.28658892852698,-22.99184256735511,False,False,0,True,False,False,False,False,True,True,False,5518.815,4.4528,-0.1511,866.9599,0.5464,0.2933
760,66534682711368192,1176967388,57.692606996040524,24.07212149343095,1.230022032175919,0.119388014,10.302727,-2.227466494139383,0.15072004,-2.5533934946813623,0.09252887,31,,,0,0,0.978199,970.94446,18.042826,40.756718,19.10947,110.838264,17.035803,1.3357202,2.0736675,,,,,,,NOT_AVAILABLE,167.2925371375889,-22.97118852208372,False,False,0,False,False,False,False,False,True,True,False,4145.9795,4.5169,-0.008,1055.8054,0.8437,0.4571
761,68295138264121472,1733130376,55.975529191203535,24.39856840650976,1.2721971175595745,0.021201786,60.004242,-1.8241286338398472,0.023065755,-3.421384434175139,0.015862886,31,,,0,0,0.9391717,4900.1914,14.30414,777.83954,14.725683,938.26996,13.705701,1.222318,1.0199823,6.8316407,5.939529,14,6.163491,,,NOT_AVAILABLE,165.7917714263638,-23.78387608750803,False,False,0,True,True,False,False,False,True,True,False,6121.4697,4.276,-0.837,741.7236,0.6595,0.3602
762,68295310062807040,833793459,56.00892316071478,24.427433111054818,1.022317322158309,0.05670381,18.029076,-4.329255598153031,0.063680686,2.770433203164976,0.040935427,31,,,0,0,0.89652926,2085.7102,16.21896,190.32506,16.802816,514.3498,15.484179,1.2517513,1.3186378,,,,,,,NOT_AVAILABLE,165.7956218435057,-23.742097958980498,False,False,0,True,False,False,False,False,True,True,False,5076.727,4.6833,-0.8259,708.7642,0.5676,0.3058
763,66534991949020160,1490877239,57.635162015137915,24.06933935753555,6.643411416768737,0.048708547,136.39108,0.20282506118737453,0.06296769,-16.394639696677338,0.043035455,31,,,0,0,1.0165443,1930.3959,16.04866,147.42441,17.477968,579.05945,14.87597,1.4340401,2.6019983,,,,,,,NOT_AVAILABLE,167.25288881658273,-23.00895788634504,False,False,0,True,False,False,False,False,True,True,False,3484.6282,4.841,-0.1011,150.3453,0.5319,0.3343
764,68295413142028288,1265275322,55.95324584910554,24.412903452354225,1.6319007312467264,0.020556273,79.38699,0.3028743603310001,0.020915838,-6.198132487831839,0.014821066,31,,,0,0,1.0269427,5566.762,13.957839,717.0137,14.407599,1430.0121,13.33281,1.2278074,1.074789,22.131224,5.3393908,14,8.129674,,,NOT_AVAILABLE,165.76479043925724,-23.786651478354077,False,False,0,True,True,False,False,False,True,True,False,5883.8735,4.3174,-0.456,578.7732,0.6277,0.3408
765,68295481861500928,862249280,55.98213353783259,24.426204297170187,7.600980175545772,0.019378394,392.23993,21.385866915384423,0.021792267,-47.7359223755479,0.0134506505,31,,,0,0,1.0858728,534.4311,13.767338,124.65363,14.708723,185.56396,12.79974,1.330974,1.9089832,31.852255,4.7917094,14,13.515614,,,NOT_AVAILABLE,165.77660773824852,-23.75923196947403,False,False,0,True,True,False,False,False,True,True,False,3972.67,4.6009,-0.183,130.7639,0.3656,0.2025
766,66535060669406720,816265807,57.59692250876909,24.049006722834584,1.3776241413376713,0.10824903,12.726434,-8.289086749286845,0.13251244,-0.3346178703290472,0.09163966,95,1.3111384,0.019315757,0,0,0.9889929,1107.4553,17.76729,41.75919,18.855793,133.1323,16.733501,1.35687,2.1222916,,,,,,,NOT_AVAILABLE,167.24014486750107,-23.047624260654977,False,False,0,False,False,False,False,False,True,True,False,3763.6746,4.788,-0.3734,490.3635,0.5156,0.2903
767,68295791099137664,469378954,56.056175261615216,24.46336581716597,0.7629114956065955,0.06036031,12.639291,-3.881177893831432,0.0707155,-1.8497775561649519,0.047872346,31,,,0,0,1.0266564,1708.0143,16.49271,159.14363,17.031689,331.507,15.80122,1.2372541,1.2304688,,,,,,,NOT_AVAILABLE,165.8046045599041,-23.686655035097463,False,False,0,True,False,False,False,False,True,True,False,5152.3306,4.666,-0.7115,901.8675,0.4698,0.2539
768,66535198107452416,365637211,57.62272009167132,24.063484698188258,1.939235628124621,0.022878015,84.76416,-2.6096210480012347,0.029604524,-14.084670894051914,0.016973453,31,,,0,0,1.13111,6065.743,14.083905,837.8435,14.5586605,2004.6072,13.434518,1.233885,1.1241426,-14.730945,4.505933,19,5.485242,,,NOT_AVAILABLE,167.2481818907562,-23.02098148560939,False,False,0,True,True,False,False,False,True,True,False,5578.953,4.4883,-0.5778,467.0732,0.5583,0.3027
769,68295958600907008,172089752,55.996394664317656,24.454525109192307,3.3065555378262568,0.0142335715,232.30681,-3.219592601405356,0.01600678,-34.707812764480074,0.010129324,31,,,0,0,0.86988354,5877.6035,11.8310375,1529.1788,12.169257,2765.6672,11.321008,1.2044302,0.84824944,-42.006325,0.72904605,15,30.69632,-1.0014126,0.8127318,NOT_AVAILABLE,165.7666385079714,-23.729443373429227,False,False,0,True,True,False,False,False,True,True,False,5763.6533,4.2967,-0.6118,298.0451,0.1441,0.0781
770,68295958601124480,1468075450,55.999268836002436,24.45302612818281,0.8788539751895056,0.0663058,13.254556,-7.774325211330026,0.06625395,-6.811368986089526,0.05552818,31,,,0,0,1.1343843,1790.342,16.125088,139.49281,16.666233,178.93918,15.379477,1.2770481,1.2867565,,,,,,,NOT_AVAILABLE,165.76986207402754,-23.728824040139394,False,False,0,True,False,False,False,False,True,True,False,5102.9536,4.6098,-0.4004,786.4634,0.5322,0.2857
771,66535507345088128,360183575,57.66225689189466,24.09626512350271,0.7162180948191204,0.032561153,21.99609,3.9187556101590486,0.04218787,-4.836058673478868,0.027316896,31,,,0,0,1.0395086,3602.8252,15.429509,452.46454,15.936845,670.4552,14.749718,1.2417792,1.1871271,,,,,,,NOT_AVAILABLE,167.25264195886007,-22.97239510290805,False,False,0,True,False,False,False,False,True,True,False,6016.978,4.2321,-0.6208,1154.0938,0.896,0.4893
772,66535610424306304,575216055,57.64087139113775,24.09063539055196,1.4141093401832727,0.044263475,31.947546,0.3167162172852928,0.053723816,1.0310882466028297,0.03636092,31,,,0,0,1.0308832,2783.4976,15.938066,154.56372,16.648254,536.2707,15.108412,1.2808474,1.5398426,,,,,,,NOT_AVAILABLE,167.24128011552034,-22.989813626050594,False,False,0,True,False,False,False,False,True,True,False,4703.0903,4.4566,-0.5103,681.5026,0.7023,0.3772
773,68296130399852672,280669752,56.02816885757418,24.494275484431647,1.4637812805647952,0.113517195,12.894798,6.753257297909464,0.13405418,-5.1734220835313565,0.08669731,31,,,0,0,0.96542543,973.4979,17.614023,53.679836,18.628029,116.38798,16.653055,1.3050103,1.9749737,,,,,,,NOT_AVAILABLE,165.76137168883687,-23.680523493292135,False,False,0,True,False,False,False,False,True,True,False,3806.1555,4.6216,-0.9516,555.2413,0.4427,0.2396
774,68296409574433280,572501950,55.9582119102079,24.467322837979076,3.1272497536306987,0.08781496,35.611813,-2.0735210349667206,0.09522512,-6.4146480838913655,0.06837109,31,,,0,0,1.009616,930.1372,17.008682,50.665916,18.319403,260.0756,15.872553,1.4154303,2.4468498,,,,,,,NOT_AVAILABLE,165.72897642651964,-23.74297583495161,False,False,0,True,False,False,False,False,True,True,False,3551.5674,4.5394,-0.698,300.8428,0.6757,0.4051
775,66535644784045696,135559539,57.625371055057364,24.09170005788985,1.067931909517445,0.088857844,12.018432,2.3348126160181564,0.10569895,-9.646470617907845,0.07108371,31,,,0,0,1.0482484,1388.0879,17.306883,62.81305,18.049938,167.59996,16.48204,1.2656087,1.5678978,,,,,,,NOT_AVAILABLE,167.2292352185486,-22.9986692117693,False,False,0,True,False,False,False,False,True,True,False,4190.1245,4.7074,-0.4564,774.924,0.1575,0.084
776,66535713503518208,897673002,57.649324658694844,24.10461786003421,0.8832064834988874,0.042348895,20.855478,-3.0026262314143395,0.052710798,-3.0077104513245256,0.035526734,31,,,0,0,1.1250131,2999.2078,15.743363,382.6118,16.321466,562.22894,14.995685,1.2638986,1.3257818,,,,,,,NOT_AVAILABLE,167.2370747401559,-22.974319568376956,False,False,0,True,False,False,False,False,False,True,False,5693.9326,4.4874,-0.5054,837.5842,0.9662,0.5238
777,66535782223165952,1612075505,57.64519619590577,24.10257001675447,1.5307755625462185,0.074544415,20.53508,-1.2355864879419558,0.09573634,-2.6555160816210197,0.06414525,31,,,0,0,1.0203234,1347.0354,17.003355,97.22954,17.96339,226.7149,16.013102,1.3474243,1.9502888,,,,,,,NOT_AVAILABLE,167.23559214061504,-22.978385531704554,False,False,0,True,False,False,False,False,True,True,False,4331.3843,4.3658,-1.3469,679.9043,1.2017,0.6534
778,66535816582729984,1360491699,57.661136100878494,24.118583083743896,0.7904716045359403,0.022432098,35.23842,-1.7718222816712599,0.025792072,-4.416740229368875,0.017959464,31,,,0,0,1.0299102,4771.607,14.392682,896.3529,14.758562,1081.0494,13.84906,1.2122287,0.909502,-29.521105,26.701906,22,5.484599,,,NOT_AVAILABLE,167.23531873967627,-22.956751375017543,False,False,0,True,True,False,False,False,False,True,False,6501.5464,4.0896,-0.6789,1238.2178,0.6042,0.3285
