rank,name,catalogue,candidate_rank,x,y,score,peak
77,NGC0210,weak_Gaia,2,210.2154999294465,560.8977064201481,0.26493289818581506,95.3791290858161
77,NGC0210,weak_Gaia,3,356.611923629465,553.8633914060122,0.25767812381992633,42.000376515461056
77,NGC0210,weak_Gaia,4,374.73448963985743,857.4569698624022,0.2535025048523307,1520.4346211164413
77,NGC0210,weak_Gaia,5,340.6128134200052,917.3020706893501,0.24853002840775945,833.3413687478728
77,NGC0210,weak_Gaia,6,376.6701630445167,689.4603092374747,0.2457312455683665,2074.8708884902426
77,NGC0210,weak_Gaia,7,140.04527043923412,648.3338407956986,0.23358437416968028,52.68911943237668
77,NGC0210,weak_Gaia,8,323.9013130386471,834.8698981299477,0.15524212035588483,39.694433963111585
77,NGC0210,weak_Gaia,9,134.91315090048997,687.1825629820489,0.10869354566048495,79.19891154288085
77,NGC0210,weak_Gaia,10,263.053874554013,629.0809486239399,0.10228056396956618,33.74621442905263
77,NGC0210,weak_Gaia,11,366.2996632380728,707.2923011213365,0.08880783869294154,36.32059641981784
77,NGC0210,weak_Gaia,12,186.15884835425,641.6328072742447,0.06385563674514026,10.393039458612838
77,NGC0210,weak_Gaia,13,459.05794360346056,717.9656640805403,0.015146200654548744,6.971674611182572
78,NGC1350,2MASS,1,213.47775184035825,575.6543913626444,2.2776102788676114,3924.2148632108574
78,NGC1350,2MASS,2,471.76810212834556,654.1879978677902,1.1902068008233835,907.8877085747424
78,NGC1350,2MASS,3,522.8672555575931,596.9337586348321,1.0926722193154177,580.4978227285546
78,NGC1350,2MASS,4,482.32336948796063,510.4640556263256,1.0022592167325914,257.6187163993512
78,NGC1350,2MASS,5,317.32988561077923,567.4761041889476,0.9483389672653971,298.5366486036007
78,NGC1350,2MASS,6,347.47099153866344,869.4434303048462,0.7280682889763107,300.7740177897247
78,NGC1350,2MASS,7,398.2059371458592,593.5707768833806,0.7206696518264559,338.6675439320803
78,NGC1350,2MASS,8,288.47845405743914,623.5552353342933,0.3321762180326915,107.11763854125378
78,NGC1350,2MASS,9,397.921060900544,831.216510786056,0.2960119259064224,129.26126809845377
78,NGC1350,weak_Gaia,1,512.6049891408601,809.4235281415638,0.32516940462118393,63.013614824133406
78,NGC1350,weak_Gaia,2,183.41861049020764,767.6589238268554,0.2944665323122289,206.74241063300167
78,NGC1350,weak_Gaia,3,212.8160285801041,576.0599119318192,0.2608946523894077,3924.2148632108574
78,NGC1350,weak_Gaia,4,522.3137824460756,597.1108362464684,0.2594696396278716,580.4978227285546
78,NGC1350,weak_Gaia,5,473.83004275012627,815.7390973116161,0.25471210338422823,52.53789747909254
78,NGC1350,weak_Gaia,6,471.5189245800143,654.5326826815187,0.2507406707530722,907.8877085747424
78,NGC1350,weak_Gaia,7,482.26787989314136,510.4589401257007,0.2494215957041372,257.6187163993512
78,NGC1350,weak_Gaia,8,347.4306632829422,869.2092418985056,0.2490541879081114,300.7740177897247
78,NGC1350,weak_Gaia,9,317.01413495306696,567.8708742773067,0.24764331723191435,298.5366486036007
78,NGC1350,weak_Gaia,10,398.10078011342137,593.9198053858091,0.23487337548986373,338.6675439320803
78,NGC1350,weak_Gaia,11,348.64433519341384,558.034665861252,0.1028348006375436,13.214164104101995
78,NGC1350,weak_Gaia,12,236.05078898085625,781.9800463698815,0.0411178443297283,9.494264112845931
78,NGC1350,weak_Gaia,13,554.1729222634089,710.1089192981668,0.019487570676371326,19.825642804334244
78,NGC1350,weak_Gaia,14,203.59802138939716,768.8522744419838,0.002844159960542337,9.46719476310886
78,NGC1350,weak_Gaia,15,501.4790781655496,694.8414430653118,0.00037450249484520434,25.903590442159953
