rank,name,catalogue,candidate_rank,x,y,score,peak
30,NGC5236,weak_Gaia,284,1376.7859159909165,1826.721755394736,0.004093661008822046,6.656600217661694
30,NGC5236,weak_Gaia,285,1455.327864171512,1446.589516541595,0.004075797876575632,12.394704975829574
30,NGC5236,weak_Gaia,286,1787.9131413545213,1812.142547224753,0.004058878820751151,2.5535496675199587
30,NGC5236,weak_Gaia,287,1320.06032738485,1772.9942320090645,0.003994509226794431,13.967179701124756
30,NGC5236,weak_Gaia,288,1465.9574804283634,1822.4334474502957,0.0039864871739082606,3.309060641452596
30,NGC5236,weak_Gaia,289,1581.214436228583,1588.4160217852768,0.003954742775542452,9.602188726762854
30,NGC5236,weak_Gaia,290,1522.2368608778856,1356.0739619688688,0.0034856418497586452,18.132677525006038
30,NGC5236,weak_Gaia,291,1319.7357407891398,1349.5542102569316,0.0033842590038813043,2.653469745933922
30,NGC5236,weak_Gaia,292,1110.9919271828483,1513.0100398917343,0.003128222430173079,9.617379238204453
30,NGC5236,weak_Gaia,293,1505.3246284908187,1853.1038212333597,0.002947572996226693,5.622078322264965
30,NGC5236,weak_Gaia,294,1169.5417266554095,1736.7703580705436,0.002869061583019445,5.176844116726544
30,NGC5236,weak_Gaia,295,1531.9668069605254,1421.8340436320823,0.0027433829065105168,2.7740328409496384
30,NGC5236,weak_Gaia,296,1524.9228400749776,1439.8308634974892,0.0024989538824559277,3.36498616053076
30,NGC5236,weak_Gaia,297,1542.7989070252493,1363.0970798729268,0.002368423790623164,3.8742511274611204
30,NGC5236,weak_Gaia,298,1569.0571536204238,1494.0344369670247,0.002221826945396099,14.800542259153257
30,NGC5236,weak_Gaia,299,1302.6610609486106,1475.5667232764029,0.002156143162138749,34.40602245275208
30,NGC5236,weak_Gaia,300,1401.099509262543,1695.3494868031719,0.0017203312587912075,9.432550325147272
30,NGC5236,weak_Gaia,301,1344.100095262312,1262.2436571551889,0.0016820122265476783,3.212740124442712
30,NGC5236,weak_Gaia,302,1426.4565965351064,1341.1862531995655,0.0016469247477115501,14.616095544972929
30,NGC5236,weak_Gaia,303,1368.7242940389765,1361.9392635870636,0.0016333210288474401,9.69055290150696
30,NGC5236,weak_Gaia,304,1229.5124267794333,1710.8939312024465,0.0014165099572783987,6.8288140316651775
30,NGC5236,weak_Gaia,305,1678.079404238802,1465.0372771825637,0.0013881179324974232,5.310632690495224
30,NGC5236,weak_Gaia,306,1216.1425184678053,1638.6810157364143,0.001358609965665851,11.217878899560455
30,NGC5236,weak_Gaia,307,1299.1942032519578,1617.5877114509744,0.0013324135537512054,15.056695873889607
30,NGC5236,weak_Gaia,308,1564.1619453702042,1767.89512009143,0.0012937764823965777,4.596803232404532
30,NGC5236,weak_Gaia,309,1465.9365067222536,1451.0430327263882,0.001286946855720949,2.6590193601951513
30,NGC5236,weak_Gaia,310,1303.4775383193805,1329.2965742806973,0.0008126185783167265,7.145841388094856
30,NGC5236,weak_Gaia,311,1592.0600965039978,1371.2316301069036,0.000751034404991417,16.06867708208823
30,NGC5236,weak_Gaia,312,1670.3919280588682,1471.6568764118529,0.0005961872887670532,5.188495697194354
30,NGC5236,weak_Gaia,313,1423.549697131664,1607.1159013174713,0.0005426323464579057,12.588788030152555
30,NGC5236,weak_Gaia,314,1605.822795443962,1518.2549284977663,0.0005038148998652859,3.851047619197373
30,NGC5236,weak_Gaia,315,1558.2269903323818,1443.7887058963788,0.0004080890352807243,92.32989039298253
30,NGC5236,weak_Gaia,316,1661.7128284339578,1738.1945121390788,0.00033637254871334043,2.6860781807533614
30,NGC5236,weak_Gaia,317,1536.045649902335,1811.356403096772,0.00011944999910524208,2.519365257917234
